#PMID	NlmUniqueID	ISOAbbreviationBIOCHEMISTRY	CHEMISTRY_APPLIED	CHEMISTRY_MEDICINAL	CHEMISTRY_MULTIDISCIPLINARY	CHEMISTRY_ORGANIC	CHEMISTRY_PHYSICAL	ENDOCRINOLOGY	ENGINEERING_CHEMICAL	PHARMACOLOGY	POLYMER_SCIENCE	TOXICOLOGY
22583008	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22585425	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22585450	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22592975	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22594605	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22607769	0375267	Metab. Clin. Exp.	0	0	0	0	0	0	1	0	0	0	0
22610853	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22614018	8711562	Oncogene	1	0	0	0	0	0	0	0	0	0	0
22614019	8711562	Oncogene	1	0	0	0	0	0	0	0	0	0	0
22616559	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22616577	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22619070	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22623520	8602702	Toxicol Ind Health	0	0	0	0	0	0	0	0	0	0	1
22625411	101094212	Mini Rev Med Chem	0	0	1	0	0	0	0	0	0	0	0
22625416	101094212	Mini Rev Med Chem	0	0	1	0	0	0	0	0	0	0	0
22628017	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22628265	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22634360	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22638814	7608025	Psychopharmacology (Berl.)	0	0	0	0	1	0	0	0	1	0	0
22640571	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22641218	8711562	Oncogene	1	0	0	0	0	0	0	0	0	0	0
22644836	9434444	Endocrine	0	0	0	0	0	0	1	0	0	0	0
22648529	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22658648	9010081	J. Nutr. Biochem.	1	0	0	0	0	0	0	0	0	0	0
22659473	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22660443	1256165	Eur. J. Clin. Pharmacol.	0	0	0	0	1	0	0	0	1	0	0
22661401	8602702	Toxicol Ind Health	0	0	0	0	0	0	0	0	0	0	1
22664910	7500844	Mol. Cell. Endocrinol.	0	0	0	0	0	0	1	0	0	0	0
22669363	7910918	J. Inherit. Metab. Dis.	0	0	0	0	0	0	1	0	0	0	0
22670797	7802620	Drug Dev Ind Pharm	0	0	1	0	0	0	0	0	0	0	0
22674653	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22677475	8803591	Reprod. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
22678994	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22683935	8712158	Toxicol In Vitro	0	0	0	0	0	0	0	0	0	0	1
22687520	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22693035	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22694738	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22698957	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22705340	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22709945	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22712581	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22712621	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22718275	7910918	J. Inherit. Metab. Dis.	0	0	0	0	0	0	1	0	0	0	0
22724545	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22728231	8712158	Toxicol In Vitro	0	0	0	0	0	0	0	0	0	0	1
22728761	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22732441	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22732443	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22733133	8711562	Oncogene	1	0	0	0	0	0	0	0	0	0	0
22733134	8711562	Oncogene	1	0	0	0	0	0	0	0	0	0	0
22736593	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22740094	9434444	Endocrine	0	0	0	0	0	0	1	0	0	0	0
22743159	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22745189	8907828	J. Psychopharmacol. (Oxford)	0	0	0	0	1	0	0	0	1	0	0
22750050	7500844	Mol. Cell. Endocrinol.	0	0	0	0	0	0	1	0	0	0	0
22750079	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22751286	9004560	Hum Exp Toxicol	0	0	0	0	0	0	0	0	0	0	1
22760156	0335405	Chem Soc Rev	0	0	0	1	0	0	0	0	0	0	0
22765022	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22765159	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22766173	9433356	Ultrason Sonochem	0	0	0	1	0	0	0	0	0	0	0
22766394	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22771462	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22776039	100883645	Diabetes Obes Metab	0	0	0	0	0	0	1	0	0	0	0
22780426	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22780563	101157530	J Phys Chem B	0	0	0	0	0	1	0	0	0	0	0
22788542	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22788700	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22788743	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22789395	8803591	Reprod. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
22798246	9434444	Endocrine	0	0	0	0	0	0	1	0	0	0	0
22799569	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22804459	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22809021	8807913	Gynecol. Endocrinol.	0	0	0	0	0	0	1	0	0	0	0
22809387	101157530	J Phys Chem B	0	0	0	0	0	1	0	0	0	0	0
22813628	8803591	Reprod. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
22815230	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22815248	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22818587	9433356	Ultrason Sonochem	0	0	0	1	0	0	0	0	0	0	0
22820275	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22824787	8803591	Reprod. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
22824788	8803591	Reprod. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
22827445	101157530	J Phys Chem B	0	0	0	0	0	1	0	0	0	0	0
22827894	0227276	Chem. Biol. Interact.	0	0	0	0	1	0	0	0	1	0	1
22830982	1306665	Xenobiotica	0	0	0	0	0	0	0	0	0	0	1
22832075	9010081	J. Nutr. Biochem.	1	0	0	0	0	0	0	0	0	0	0
22834411	101157530	J Phys Chem B	0	0	0	0	0	1	0	0	0	0	0
22836659	8610640	J. Bone Miner. Res.	0	0	0	0	0	0	1	0	0	0	0
22836881	8610640	J. Bone Miner. Res.	0	0	0	0	0	0	1	0	0	0	0
22838394	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22840199	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22840229	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22841391	9010081	J. Nutr. Biochem.	1	0	0	0	0	0	0	0	0	0	0
22841397	9010081	J. Nutr. Biochem.	1	0	0	0	0	0	0	0	0	0	0
22841916	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22841917	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22842550	9604391	Drug Discov. Today	0	0	0	0	1	0	0	0	1	0	0
22846225	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22849656	8807913	Gynecol. Endocrinol.	0	0	0	0	0	0	1	0	0	0	0
22849972	8913461	J. Neuroendocrinol.	0	0	0	0	0	0	1	0	0	0	0
22859660	9004560	Hum Exp Toxicol	0	0	0	0	0	0	0	0	0	0	1
22862926	100883645	Diabetes Obes Metab	0	0	0	0	0	0	1	0	0	0	0
22864622	9705402	Cell. Mol. Life Sci.	1	0	0	0	0	0	0	0	0	0	0
22865292	8610640	J. Bone Miner. Res.	0	0	0	0	0	0	1	0	0	0	0
22867274	1306665	Xenobiotica	0	0	0	0	0	0	0	0	0	0	1
22872100	9302235	Eur. J. Hum. Genet.	1	0	0	0	0	0	0	0	0	0	0
22872141	0417615	Arch. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
22872607	9004560	Hum Exp Toxicol	0	0	0	0	0	0	0	0	0	0	1
22874922	9715279	Pulm Pharmacol Ther	0	0	0	0	0	0	0	0	1	0	0
22876956	101094212	Mini Rev Med Chem	0	0	1	0	0	0	0	0	0	0	0
22885793	0417615	Arch. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
22887768	101235338	Small	0	0	0	1	0	1	0	0	0	0	0
22889561	0420510	Eur J Med Chem	0	0	1	0	0	0	0	0	0	0	0
22889612	9010081	J. Nutr. Biochem.	1	0	0	0	0	0	0	0	0	0	0
22889721	8504048	Bone	0	0	0	0	0	0	1	0	0	0	0
22891663	101167924	Nat. Prod. Res.	0	1	1	0	0	0	0	0	0	0	0
22898132	8712158	Toxicol In Vitro	0	0	0	0	0	0	0	0	0	0	1
22903169	8602702	Toxicol Ind Health	0	0	0	0	0	0	0	0	0	0	1
22903180	8602702	Toxicol Ind Health	0	0	0	0	0	0	0	0	0	0	1
22906569	8712158	Toxicol In Vitro	0	0	0	0	0	0	0	0	0	0	1
22906572	8712158	Toxicol In Vitro	0	0	0	0	0	0	0	0	0	0	1
22906573	8712158	Toxicol In Vitro	0	0	0	0	0	0	0	0	0	0	1
22906800	0227276	Chem. Biol. Interact.	0	0	0	0	1	0	0	0	1	0	1
22911509	101235338	Small	0	0	0	1	0	1	0	0	0	0	0
22914985	0417615	Arch. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
22917637	0227276	Chem. Biol. Interact.	0	0	0	0	1	0	0	0	1	0	1
22918066	9004560	Hum Exp Toxicol	0	0	0	0	0	0	0	0	0	0	1
22921987	8712158	Toxicol In Vitro	0	0	0	0	0	0	0	0	0	0	1
22923473	0372763	Diabetes	0	0	0	0	0	0	1	0	0	0	0
22926048	8712158	Toxicol In Vitro	0	0	0	0	0	0	0	0	0	0	1
22929022	9302235	Eur. J. Hum. Genet.	1	0	0	0	0	0	0	0	0	0	0
22931186	1306665	Xenobiotica	0	0	0	0	0	0	0	0	0	0	1
22931212	1306665	Xenobiotica	0	0	0	0	0	0	0	0	0	0	1
22935104	9604391	Drug Discov. Today	0	0	0	0	1	0	0	0	1	0	0
22936177	0372763	Diabetes	0	0	0	0	0	0	1	0	0	0	0
22939943	8504048	Bone	0	0	0	0	0	0	1	0	0	0	0
22940283	0227276	Chem. Biol. Interact.	0	0	0	0	1	0	0	0	1	0	1
22940855	9806569	J Mol Model	0	0	0	1	0	0	0	0	0	0	0
22945305	0006777	Diabetologia	0	0	0	0	0	0	1	0	0	0	0
22945693	9434444	Endocrine	0	0	0	0	0	0	1	0	0	0	0
22949397	8904486	Phytother Res	0	0	1	0	0	0	0	0	0	0	0
22949511	9208958	Hum. Mol. Genet.	1	0	0	0	0	0	0	0	0	0	0
22951947	8712158	Toxicol In Vitro	0	0	0	0	0	0	0	0	0	0	1
22954283	8807913	Gynecol. Endocrinol.	0	0	0	0	0	0	1	0	0	0	0
22954532	8712158	Toxicol In Vitro	0	0	0	0	0	0	0	0	0	0	1
22955948	9437445	Cell Death Differ.	1	0	0	0	0	0	0	0	0	0	0
22956629	9805461	Toxicol. Sci.	0	0	0	0	0	0	0	0	0	0	1
22956630	9805461	Toxicol. Sci.	0	0	0	0	0	0	0	0	0	0	1
22956631	9805461	Toxicol. Sci.	0	0	0	0	0	0	0	0	0	0	1
22958332	8913461	J. Neuroendocrinol.	0	0	0	0	0	0	1	0	0	0	0
22960471	8712158	Toxicol In Vitro	0	0	0	0	0	0	0	0	0	0	1
22961087	0372763	Diabetes	0	0	0	0	0	0	1	0	0	0	0
22961200	9878362	J Comput Chem	0	0	0	1	0	0	0	0	0	0	0
22963367	101157530	J Phys Chem B	0	0	0	0	0	1	0	0	0	0	0
22963553	9440157	Curr. Med. Chem.	1	0	1	0	1	0	0	0	1	0	0
22963554	9440157	Curr. Med. Chem.	1	0	1	0	1	0	0	0	1	0	0
22963619	9440157	Curr. Med. Chem.	1	0	1	0	1	0	0	0	1	0	0
22966070	0372763	Diabetes	0	0	0	0	0	0	1	0	0	0	0
22967722	8207483	Food Chem. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
22968089	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22968133	9302235	Eur. J. Hum. Genet.	1	0	0	0	0	0	0	0	0	0	0
22972178	0177722	Horm. Metab. Res.	0	0	0	0	0	0	1	0	0	0	0
22972179	0177722	Horm. Metab. Res.	0	0	0	0	0	0	1	0	0	0	0
22972222	9313485	Endocr. J.	0	0	0	0	0	0	1	0	0	0	0
22972396	9885358	Adv. Mater. Weinheim	0	0	0	1	0	1	0	0	0	0	0
22975146	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22975155	0227276	Chem. Biol. Interact.	0	0	0	0	1	0	0	0	1	0	1
22975406	0101032	Biochem. Pharmacol.	0	0	0	0	1	0	0	0	1	0	0
22976834	9437445	Cell Death Differ.	1	0	0	0	0	0	0	0	0	0	0
22977168	9805461	Toxicol. Sci.	0	0	0	0	0	0	0	0	0	0	1
22980124	9604391	Drug Discov. Today	0	0	0	0	1	0	0	0	1	0	0
22981667	9604391	Drug Discov. Today	0	0	0	0	1	0	0	0	1	0	0
22981668	9604391	Drug Discov. Today	0	0	0	0	1	0	0	0	1	0	0
22981737	0227276	Chem. Biol. Interact.	0	0	0	0	1	0	0	0	1	0	1
22982206	8712158	Toxicol In Vitro	0	0	0	0	0	0	0	0	0	0	1
22982302	9604391	Drug Discov. Today	0	0	0	0	1	0	0	0	1	0	0
22982773	0227276	Chem. Biol. Interact.	0	0	0	0	1	0	0	0	1	0	1
22983118	7905589	Neurotoxicology	0	0	0	0	1	0	0	0	1	0	1
22983652	9806569	J Mol Model	0	0	0	1	0	0	0	0	0	0	0
22983831	9434444	Endocrine	0	0	0	0	0	0	1	0	0	0	0
22985735	8712158	Toxicol In Vitro	0	0	0	0	0	0	0	0	0	0	1
22985953	9433356	Ultrason Sonochem	0	0	0	1	0	0	0	0	0	0	0
22986217	7500844	Mol. Cell. Endocrinol.	0	0	0	0	0	0	1	0	0	0	0
22986456	9313485	Endocr. J.	0	0	0	0	0	0	1	0	0	0	0
22989703	8207483	Food Chem. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
22989704	8207483	Food Chem. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
22989705	8207483	Food Chem. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
22991192	8610640	J. Bone Miner. Res.	0	0	0	0	0	0	1	0	0	0	0
22991234	8610640	J. Bone Miner. Res.	0	0	0	0	0	0	1	0	0	0	0
22991330	8610640	J. Bone Miner. Res.	0	0	0	0	0	0	1	0	0	0	0
22991412	0375363	J. Endocrinol.	0	0	0	0	0	0	1	0	0	0	0
22992330	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
22993196	8804484	FASEB J.	1	0	0	0	0	0	0	0	0	0	0
22993237	8501455	Mol. Biol. Evol.	1	0	0	0	0	0	0	0	0	0	0
22995755	8607908	J Control Release	0	0	0	1	1	0	0	0	1	0	0
22995849	9304400	Mol. Phylogenet. Evol.	1	0	0	0	0	0	0	0	0	0	0
22996261	9421550	Drug Metab. Dispos.	0	0	0	0	1	0	0	0	1	0	0
22996932	101235338	Small	0	0	0	1	0	1	0	0	0	0	0
22997060	9805461	Toxicol. Sci.	0	0	0	0	0	0	0	0	0	0	1
22998180	101157530	J Phys Chem B	0	0	0	0	0	1	0	0	0	0	0
23000250	1307333	Toxicon	0	0	0	0	0	0	0	0	0	0	1
23000251	8207483	Food Chem. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
23000442	8207483	Food Chem. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
23000447	8207483	Food Chem. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
23000449	0227276	Chem. Biol. Interact.	0	0	0	0	1	0	0	0	1	0	1
23000450	0227276	Chem. Biol. Interact.	0	0	0	0	1	0	0	0	1	0	1
23000451	0227276	Chem. Biol. Interact.	0	0	0	0	1	0	0	0	1	0	1
23000507	8504048	Bone	0	0	0	0	0	0	1	0	0	0	0
23001428	9885956	Ecotoxicology	0	0	0	0	0	0	0	0	0	0	1
23001627	9434444	Endocrine	0	0	0	0	0	0	1	0	0	0	0
23001862	101235338	Small	0	0	0	1	0	1	0	0	0	0	0
23002087	7805975	Diabetes Care	0	0	0	0	0	0	1	0	0	0	0
23007555	0035623	Mol. Pharmacol.	0	0	0	0	1	0	0	0	1	0	0
23007559	0417615	Arch. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
23008099	8914261	Chirality	0	0	1	0	0	0	0	0	0	0	0
23008229	101235338	Small	0	0	0	1	0	1	0	0	0	0	0
23009741	100966133	Curr Opin Pharmacol	0	0	0	0	1	0	0	0	1	0	0
23010164	1307333	Toxicon	0	0	0	0	0	0	0	0	0	0	1
23010165	1307333	Toxicon	0	0	0	0	0	0	0	0	0	0	1
23010362	0376362	J. Pharmacol. Exp. Ther.	0	0	0	0	1	0	0	0	1	0	0
23010363	0227276	Chem. Biol. Interact.	0	0	0	0	1	0	0	0	1	0	1
23010695	0417615	Arch. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
23010867	9885956	Ecotoxicology	0	0	0	0	0	0	0	0	0	0	1
23010870	9885956	Ecotoxicology	0	0	0	0	0	0	0	0	0	0	1
23011663	7911509	Biol Trace Elem Res	0	0	0	0	0	0	1	0	0	0	0
23011759	9421550	Drug Metab. Dispos.	0	0	0	0	1	0	0	0	1	0	0
23012257	0035623	Mol. Pharmacol.	0	0	0	0	1	0	0	0	1	0	0
23016524	100960531	Curr Drug Targets	0	0	0	0	1	0	0	0	1	0	0
23017385	7702639	Food Chem	0	1	0	0	0	0	0	0	0	0	0
23017388	7702639	Food Chem	0	1	0	0	0	0	0	0	0	0	0
23017389	7702639	Food Chem	0	1	0	0	0	0	0	0	0	0	0
23017393	7702639	Food Chem	0	1	0	0	0	0	0	0	0	0	0
23017399	7702639	Food Chem	0	1	0	0	0	0	0	0	0	0	0
23017401	7702639	Food Chem	0	1	0	0	0	0	0	0	0	0	0
23017404	7702639	Food Chem	0	1	0	0	0	0	0	0	0	0	0
23017406	7702639	Food Chem	0	1	0	0	0	0	0	0	0	0	0
23017414	7702639	Food Chem	0	1	0	0	0	0	0	0	0	0	0
23017417	7702639	Food Chem	0	1	0	0	0	0	0	0	0	0	0
23017423	7702639	Food Chem	0	1	0	0	0	0	0	0	0	0	0
23018143	0375267	Metab. Clin. Exp.	0	0	0	0	0	0	1	0	0	0	0
23019137	0376362	J. Pharmacol. Exp. Ther.	0	0	0	0	1	0	0	0	1	0	0
23019139	101092707	Proteomics	1	0	0	0	0	0	0	0	0	0	0
23019217	0035623	Mol. Pharmacol.	0	0	0	0	1	0	0	0	1	0	0
23019274	9805461	Toxicol. Sci.	0	0	0	0	0	0	0	0	0	0	1
23022069	8207483	Food Chem. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
23022398	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
23023024	9004560	Hum Exp Toxicol	0	0	0	0	0	0	0	0	0	0	1
23023136	8207483	Food Chem. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
23023933	8308958	Environ. Toxicol. Chem.	0	0	0	0	0	0	0	0	0	0	1
23024176	9805461	Toxicol. Sci.	0	0	0	0	0	0	0	0	0	0	1
23026700	8207483	Food Chem. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
23027517	9885358	Adv. Mater. Weinheim	0	0	0	1	0	1	0	0	0	0	0
23027804	9423848	Eur. J. Endocrinol.	0	0	0	0	0	0	1	0	0	0	0
23028140	9421550	Drug Metab. Dispos.	0	0	0	0	1	0	0	0	1	0	0
23030346	101088070	Nano Lett.	0	0	0	1	0	1	0	0	0	0	0
23030680	1306665	Xenobiotica	0	0	0	0	0	0	0	0	0	0	1
23030706	1306665	Xenobiotica	0	0	0	0	0	0	0	0	0	0	1
23030766	101282906	ACS Chem. Biol.	1	0	0	0	0	0	0	0	0	0	0
23032515	8207483	Food Chem. Toxicol.	0	0	0	0	0	0	0	0	0	0	1
23033256	9421550	Drug Metab. Dispos.	0	0	0	0	1	0	0	0	1	0	0
23034931	101092707	Proteomics	1	0	0	0	0	0	0	0	0	0	0
23036350	100966133	Curr Opin Pharmacol	0	0	0	0	1	0	0	0	1	0	0
23036893	8712158	Toxicol In Vitro	0	0	0	0	0	0	0	0	0	0	1
23038668	101235338	Small	0	0	0	1	0	1	0	0	0	0	0
23038768	9518021	Genome Res.	1	0	0	0	0	0	0	0	0	0	0
23041228	0101032	Biochem. Pharmacol.	0	0	0	0	1	0	0	0	1	0	0
23041243	9109778	Eur J Pharm Biopharm	0	0	0	0	1	0	0	0	1	0	0
23041510	8504048	Bone	0	0	0	0	0	0	1	0	0	0	0
23041538	0236217	Neuropharmacology	0	0	0	0	1	0	0	0	1	0	0
23041661	0035623	Mol. Pharmacol.	0	0	0	0	1	0	0	0	1	0	0
23041725	7905589	Neurotoxicology	0	0	0	0	1	0	0	0	1	0	1
23042728	9805461	Toxicol. Sci.	0	0	0	0	0	0	0	0	0	0	1
23042730	9805461	Toxicol. Sci.	0	0	0	0	0	0	0	0	0	0	1
